weatherId,country,location,date,time,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,description,icon,stations
404,Italy,Monza,1981-09-13,\N,22.1,17.9,19.6,22.1,17.9,19.6,17.6,88.7,2.118,100.0,4.17,rain,,,,9.8,39.7,1017.6,66.3,3.5,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"1,608,009,999,906,760,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
405,Italy,Monza,1982-09-12,\N,28.2,16.1,22.2,29.9,16.1,22.4,18.4,80.5,0.081,100.0,4.17,rain,,0.0,,5.5,248.2,1023.4,27.2,5.0,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"160,800,999,990,676,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
406,Italy,Monza,1983-09-11,\N,24.6,13.5,20.4,24.6,13.5,20.4,15.7,75.4,16.044,100.0,4.17,rain,,0.0,,19.7,134.5,1004.7,54.4,8.7,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"676,009,999,916,064,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
407,Italy,Monza,1984-09-09,\N,22.7,10.5,16.1,22.7,10.5,16.1,11.5,76.7,0.0,0.0,0.0,,,0.0,,7.3,208.9,1013.1,39.9,8.4,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"160,800,999,990,676,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
408,Italy,Monza,1985-09-08,\N,26.1,11.8,18.4,26.1,11.8,18.4,13.7,76.1,0.0,0.0,0.0,,,0.0,,3.6,159.8,1015.8,31.7,7.4,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"160,800,999,990,676,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
409,Italy,Monza,1986-09-07,\N,26.1,13.0,18.9,26.1,13.0,18.9,14.6,78.3,0.0,0.0,0.0,,,0.0,,11.2,195.2,1016.6,30.8,4.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"160,800,999,990,676,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
410,Italy,Monza,1987-09-06,\N,26.7,13.6,20.2,27.1,13.6,20.2,15.3,75.7,39.994,100.0,4.17,rain,,0.0,,13.2,1.0,1014.8,32.7,9.9,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"16,080,099,999,067,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
411,Italy,Monza,1988-09-11,\N,26.5,14.1,20.1,26.5,14.1,20.1,13.1,68.5,0.0,0.0,0.0,,,,,8.7,242.9,1023.3,35.1,5.9,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1,608,009,999,906,760,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
412,Italy,Monza,1989-09-10,\N,24.0,12.0,16.6,24.0,12.0,16.6,12.1,76.3,0.0,0.0,0.0,,,,,5.8,239.3,1012.9,48.4,4.5,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1,608,009,999,906,760,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
413,Italy,Monza,1990-09-09,\N,23.8,10.9,16.7,23.8,10.9,16.7,9.4,65.4,0.0,0.0,0.0,,,0.0,,6.2,270.8,1022.6,39.6,10.0,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"67,600,999,991,608,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
414,Italy,Monza,1991-09-08,\N,23.7,16.2,19.9,23.7,16.2,19.9,14.4,72.0,0.0,0.0,0.0,,,,,19.1,115.3,1017.7,48.4,9.2,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1,608,009,999,916,070,000,000,000,000,000,000,000,000,000,000,000,000,000"
415,Italy,Monza,1992-09-13,\N,27.8,14.0,21.2,27.3,14.0,21.2,14.3,68.9,0.0,0.0,0.0,,,,,4.4,321.8,1020.1,33.7,7.7,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1,608,009,999,916,070,000,000,000,000,000,000,000,000,000,000,000,000,000"
416,Italy,Monza,1993-09-12,\N,24.6,12.1,18.5,24.6,12.1,18.5,13.9,77.1,5.562,100.0,4.17,rain,,,,10.3,263.5,1007.5,42.0,10.0,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"160,800,999,990,676,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
417,Italy,Monza,1994-09-11,\N,25.6,15.1,19.9,25.6,15.1,19.9,14.1,70.9,0.0,0.0,0.0,,,,,7.7,290.1,1015.9,47.9,9.7,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"160,800,999,990,676,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
418,Italy,Monza,1995-09-10,\N,23.1,14.6,17.3,23.1,14.6,17.3,14.8,85.6,0.475,100.0,4.17,rain,,,,10.4,79.9,1016.1,55.4,6.3,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"16,080,099,999,067,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
419,Italy,Monza,1996-09-08,\N,23.4,6.6,15.1,23.4,5.7,15.1,4.9,53.9,0.0,0.0,0.0,,,,,9.7,296.7,1013.4,5.5,13.7,,,,,Clear,Clear conditions throughout the day.,clear-day,"16,080,099,999,067,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
420,Italy,Monza,1997-09-07,\N,28.4,17.7,22.3,30.1,17.7,22.6,17.7,76.8,0.01,100.0,4.17,rain,,,,7.8,82.4,1020.2,43.5,6.2,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"16,080,099,999,067,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
421,Italy,Monza,1998-09-13,\N,22.1,7.2,14.8,22.1,5.9,14.7,6.0,58.5,0.0,0.0,0.0,,,,,27.3,326.1,993.1,48.6,13.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16,080,099,999,067,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
422,Italy,Monza,1999-09-12,\N,28.7,15.6,22.1,29.1,15.6,22.2,16.7,73.6,0.0,0.0,0.0,,,0.0,,6.8,233.2,1017.6,13.6,6.6,,,,,Clear,Clear conditions throughout the day.,clear-day,"16,080,099,999,067,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
423,Italy,Monza,2000-09-10,\N,27.5,12.7,19.8,27.5,12.7,19.8,13.6,71.5,0.0,0.0,0.0,,0.0,0.0,,7.7,200.6,1021.3,7.3,9.9,,,,,Clear,Clear conditions throughout the day.,clear-day,"160,800,999,990,676,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
463,Japan,Oyama,1976-10-24,\N,20.9,16.6,17.8,20.9,16.6,17.8,16.4,92.0,21.972,100.0,8.33,rain,,,,28.2,342.8,1004.0,87.8,6.6,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"47,662,099,999,476,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
464,Japan,Oyama,1977-10-23,\N,22.0,11.8,16.5,22.0,11.8,16.5,10.7,69.5,0.0,0.0,0.0,,,,,17.4,356.4,1021.6,30.1,10.1,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"476,620,999,994,768,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
484,Brazil,São Paulo,1973-02-11,\N,33.2,23.0,27.8,33.4,23.0,28.0,18.1,57.9,0.0,0.0,0.0,,,,,19.0,319.9,1012.7,36.8,15.3,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,381,809,999,983,780,000,000,000,000,000,000,000,000,000,000,000,000,000"
485,Brazil,São Paulo,1974-01-27,\N,28.1,20.1,22.2,29.9,20.1,22.4,19.2,84.0,0.0,0.0,0.0,,,,,22.2,324.6,1014.0,83.6,12.5,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,381,809,999,983,780,000,000,000,000,000,000,000,000,000,000,000,000,000"
486,Brazil,São Paulo,1975-01-26,\N,32.1,20.1,25.3,34.3,20.1,25.7,18.9,70.3,0.0,0.0,0.0,,,,,37.1,179.9,1017.4,61.8,10.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,381,809,999,983,780,000,000,000,000,000,000,000,000,000,000,000,000,000"
487,Brazil,São Paulo,1976-01-25,\N,31.2,21.1,25.6,31.7,21.1,25.9,18.6,67.7,0.0,0.0,0.0,,,,,29.2,342.7,1007.9,63.3,12.7,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,381,809,999,983,780,000,000,000,000,000,000,000,000,000,000,000,000,000"
488,Brazil,São Paulo,1977-01-23,\N,28.1,18.1,22.3,29.3,18.1,22.5,17.7,76.7,0.0,0.0,0.0,,,,,27.4,133.7,1013.7,62.4,5.3,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,381,809,999,983,780,000,000,000,000,000,000,000,000,000,000,000,000,000"
489,Brazil,São Paulo,1979-02-04,\N,25.1,18.1,21.1,25.1,18.1,21.1,17.5,80.6,0.0,0.0,0.0,,,,,33.1,129.1,1010.7,84.9,10.0,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,378,209,999,983,810,000,000,000,000,000,000,000,000,000,000,000,000,000"
490,Brazil,São Paulo,1980-01-27,\N,26.1,19.1,22.2,26.1,19.1,22.2,19.0,83.2,0.0,0.0,0.0,,,,,36.5,109.4,1009.5,84.5,5.9,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"838,180,999,998,378,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
491,Brazil,São Paulo,1990-03-25,\N,28.1,20.0,23.3,29.0,20.0,23.4,18.8,77.7,0.0,0.0,0.0,,,,,22.7,258.2,1009.6,57.7,12.4,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"83,818,099,999,837,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
492,Brazil,São Paulo,1991-03-24,\N,23.2,18.1,20.4,23.2,18.1,20.4,18.7,90.2,1.7,100.0,12.5,rain,,,,21.8,153.8,1010.2,90.9,8.8,,,,,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"8,378,209,999,983,810,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
493,Brazil,São Paulo,1992-04-05,\N,30.0,18.1,22.8,30.9,18.1,23.1,19.0,81.6,,0.0,0.0,,,,,27.7,95.4,,79.0,8.5,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,372,109,999,983,770,000,000"
494,Brazil,São Paulo,1993-03-28,\N,28.0,19.2,22.6,29.3,19.2,22.8,19.8,85.0,0.0,0.0,0.0,,,,,20.1,136.1,1010.9,64.0,8.5,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,377,909,999,983,780,000,000,000,000,000,000,000,000,000,000,000,000,000"
495,Brazil,São Paulo,1994-03-27,\N,22.0,17.2,19.3,22.0,17.2,19.3,16.0,82.3,7.0,100.0,4.17,rain,,,,22.4,142.5,1017.5,85.5,9.5,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"837,790,999,998,381,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
496,Brazil,São Paulo,1995-03-26,\N,22.5,17.2,19.7,22.5,17.2,19.7,16.5,82.3,0.0,0.0,0.0,,,,,23.6,160.3,1014.1,86.3,10.0,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"83,782,099,999,838,100,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
497,Brazil,São Paulo,1996-03-31,\N,29.2,21.6,25.1,32.2,21.6,25.5,20.1,74.8,0.0,0.0,0.0,,,,,17.7,247.1,1010.2,75.0,6.3,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"83,779,099,999,838,100,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
498,Brazil,São Paulo,1997-03-30,\N,23.6,15.2,18.9,23.6,15.2,18.9,15.1,79.5,0.0,0.0,0.0,,,,,14.3,128.4,1018.6,80.0,8.9,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"837,790,999,998,381,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
499,Brazil,São Paulo,1998-03-29,\N,28.9,19.1,22.4,30.0,19.1,22.6,19.1,82.7,0.0,0.0,0.0,,,,,22.3,135.6,1014.6,94.2,7.0,,,,,Overcast,Cloudy skies throughout the day.,cloudy,"8,377,909,999,983,810,000,000,000,000,000,000,000,000,000,000,000,000,000"
500,Brazil,São Paulo,1999-04-11,\N,25.0,15.2,19.8,25.0,15.2,19.8,14.3,72.3,0.0,0.0,0.0,,,,,23.6,99.6,1019.5,78.4,12.6,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,377,909,999,983,810,000,000,000,000,000,000,000,000,000,000,000,000,000"
501,Brazil,São Paulo,2000-03-26,\N,26.3,19.6,22.0,26.3,19.6,22.0,18.3,80.2,0.0,0.0,0.0,,,,,17.8,143.5,1017.4,91.9,8.1,,,,,Overcast,Cloudy skies throughout the day.,cloudy,"83,779,099,999,837,200,000,000,000,000,000,000,000,000,000"
525,USA,Indianapolis,2000-09-24,\N,17.1,13.2,14.4,17.1,13.2,14.4,12.4,88.1,5.9,100.0,16.67,rain,0.0,0.0,,22.6,41.2,1014.6,100.0,14.3,,,,,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"7,243,849,999,972,430,000,000"
533,Germany,Nürburg,1971-08-01,\N,25.5,11.9,18.8,25.5,11.9,18.8,11.4,65.1,,0.0,0.0,,,0.0,,7.9,65.8,1016.0,37.4,20.3,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1,060,909,999,910,510,000,000"
534,Germany,Nürburg,1972-07-30,\N,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,
535,Germany,Nürburg,1973-08-05,\N,18.4,14.2,16.1,18.4,14.2,16.1,12.2,78.4,0.0,0.0,0.0,,,,,29.1,224.7,,59.8,9.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1,060,709,999,910,610,000,000"
536,Germany,Nürburg,1974-08-04,\N,22.1,15.4,18.2,22.1,15.4,18.2,14.9,81.8,0.0,0.0,0.0,,,,,27.9,221.6,,74.7,8.7,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1,060,709,999,910,610,000,000"
537,Germany,Nürburg,1975-08-03,\N,29.1,16.2,22.4,28.1,16.2,22.2,12.0,53.8,0.0,0.0,0.0,,,,,15.0,74.6,,16.5,11.0,,,,,Clear,Clear conditions throughout the day.,clear-day,"1,060,709,999,910,610,000,000"
538,Germany,Nürburg,1976-08-01,\N,15.1,7.2,10.7,15.1,5.3,10.0,6.0,74.7,4.0,100.0,4.17,rain,,,,20.1,321.2,,63.6,10.7,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"1,060,709,999,910,610,000,000"
539,Germany,Nürburg,1984-10-07,\N,12.4,4.1,7.8,12.4,2.1,6.3,4.3,79.8,0.5,100.0,4.17,rain,,,,21.3,254.1,,62.0,8.3,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"1,060,709,999,910,610,000,000"
540,Germany,Nürburg,1985-08-04,\N,16.2,8.1,11.9,16.2,6.3,11.4,8.5,81.1,0.5,100.0,4.17,rain,,,,25.6,230.2,,68.3,10.9,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"1,060,709,999,910,610,000,000"
541,Germany,Nürburg,1995-10-01,\N,13.3,6.0,8.8,13.3,4.0,8.0,8.3,96.8,1.172,100.0,4.17,rain,,,,17.6,240.8,1013.6,93.1,7.1,,,,,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"64,960,999,991,060,700,000,000,000,000,000"
542,Germany,Nürburg,1996-04-28,\N,15.7,8.7,11.3,15.7,8.1,11.2,6.0,70.1,0.195,100.0,4.17,rain,,,,16.5,32.7,1010.0,79.9,11.5,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"64,960,999,991,060,700,000,000,000,000,000"
543,Germany,Nürburg,1997-09-28,\N,21.1,7.3,14.3,21.1,7.3,14.1,8.7,71.3,0.0,0.0,0.0,,,,,9.8,84.5,1016.4,66.1,10.4,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"64,960,999,991,060,700,000,000,000,000,000"
544,Germany,Nürburg,1998-09-27,\N,15.9,10.9,13.0,15.9,10.9,13.0,11.1,88.7,1.69,100.0,12.5,rain,,,,18.9,188.0,1002.5,86.3,14.0,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"64,960,999,991,060,700,000,000,000,000,000"
545,Germany,Nürburg,1999-09-26,\N,16.2,10.8,13.3,16.2,10.8,13.3,11.5,89.9,0.0,0.0,0.0,,,,,15.6,229.3,1008.1,88.7,13.9,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"64,960,999,991,060,700,000,000,000,000,000"
546,Germany,Nürburg,2000-05-21,\N,11.4,4.7,7.8,11.4,4.7,7.4,5.1,83.2,5.1,100.0,8.33,rain,0.0,0.0,,11.5,207.0,1010.1,76.3,13.7,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"64,960,999,991,060,700,000,000,000,000,000"
558,Italy,Imola,1980-09-14,\N,26.0,15.1,21.1,26.0,15.1,21.1,17.5,81.4,0.0,0.0,0.0,,,,,10.8,265.1,1017.2,48.9,4.6,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1,617,009,999,916,140,000,000,000,000,000,000,000,000,000,000,000,000,000"
559,Italy,Imola,1981-05-03,\N,14.1,10.5,12.4,14.1,10.5,12.4,10.6,88.9,5.388,100.0,4.17,rain,,,,11.7,26.6,1004.3,67.3,6.0,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"161,700,999,991,614,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
560,Italy,Imola,1982-04-25,\N,15.7,2.1,8.8,15.7,-1.8,8.2,2.5,69.2,0.0,0.0,0.0,,,,,36.1,71.9,1019.7,60.8,8.7,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16,146,099,999,161,400,000,000,000,000,000,000,000,000,000"
561,Italy,Imola,1983-05-01,\N,24.1,14.3,18.7,24.1,14.3,18.7,10.8,61.3,0.044,100.0,4.17,rain,,,,36.7,205.6,1007.7,58.0,10.5,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"1,617,009,999,916,140,000,000,000,000,000,000,000,000,000,000,000,000,000"
562,Italy,Imola,1984-05-06,\N,22.1,12.1,17.1,22.1,12.1,17.1,13.6,80.7,0.0,0.0,0.0,,,,,9.4,116.8,1014.5,52.1,9.4,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"161,700,999,991,613,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
563,Italy,Imola,1985-05-05,\N,14.4,8.4,11.1,14.4,8.4,11.0,8.6,84.9,1.179,100.0,12.5,rain,,,,7.4,304.0,1007.8,67.4,9.0,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"161,700,999,991,614,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
564,Italy,Imola,1986-04-27,\N,17.7,10.9,14.0,17.7,10.9,14.0,11.0,82.8,1.252,100.0,12.5,rain,,,,14.8,72.1,1008.1,68.5,9.0,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"161,700,999,991,614,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
565,Italy,Imola,1987-05-03,\N,24.8,14.1,19.2,24.8,14.1,19.2,8.2,50.3,0.0,0.0,0.0,,,,,22.4,218.6,1007.9,42.9,10.3,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"161,700,999,991,614,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
566,Italy,Imola,1988-05-01,\N,20.7,7.1,14.9,20.7,7.1,14.9,11.9,83.3,0.073,100.0,4.17,rain,,,,14.2,132.1,1013.9,41.8,8.6,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"161,700,999,991,614,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
567,Italy,Imola,1989-04-23,\N,16.6,5.1,11.3,16.6,5.1,11.2,4.9,67.4,0.0,0.0,0.0,,,,,17.4,309.5,1014.8,43.5,10.0,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"161,700,999,991,613,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
568,Italy,Imola,1990-05-13,\N,23.4,10.8,17.8,23.4,10.8,17.8,13.8,79.2,0.0,0.0,0.0,,,,,16.7,119.9,1015.1,36.3,8.5,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"161,700,999,991,613,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
569,Italy,Imola,1991-04-28,\N,16.3,4.5,10.6,16.3,4.5,10.6,7.4,81.4,0.687,100.0,4.17,rain,,,,10.8,125.2,1014.8,40.4,10.4,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"16,134,399,999,161,700,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
570,Italy,Imola,1992-05-17,\N,29.2,14.9,21.8,30.4,14.9,21.9,13.9,63.7,0.0,0.0,0.0,,,,,11.2,196.8,1021.0,17.4,10.1,,,,,Clear,Clear conditions throughout the day.,clear-day,"16,134,399,999,161,700,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
571,Italy,Imola,1993-04-25,\N,17.3,10.9,14.0,17.3,10.9,14.0,12.5,91.5,0.0,0.0,0.0,,,,,10.5,306.0,1012.8,63.1,4.1,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"161,700,999,991,614,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
572,Italy,Imola,1994-05-01,\N,25.1,11.1,17.7,25.1,11.1,17.7,11.8,69.5,0.0,0.0,0.0,,,,,14.5,201.5,1017.8,41.6,9.0,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16,134,399,999,161,700,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
573,Italy,Imola,1995-04-30,\N,16.0,10.1,13.6,16.0,10.1,13.6,9.8,78.5,1.879,100.0,8.33,rain,,,,11.2,251.6,1017.7,73.1,5.5,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"161,700,999,991,613,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
574,Italy,Imola,1996-05-05,\N,22.4,8.8,15.2,22.4,7.2,15.0,10.0,72.3,0.0,0.0,0.0,,,,,23.3,111.2,1014.8,54.8,10.4,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"161,700,999,991,614,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
575,Italy,Imola,1997-04-27,\N,16.0,12.3,14.2,16.0,12.3,14.2,10.7,80.1,1.662,100.0,4.17,rain,,,,33.2,159.5,1011.9,91.1,9.4,,,,,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"161,700,999,991,614,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
576,Italy,Imola,1998-04-26,\N,23.7,10.9,17.6,23.7,10.9,17.6,11.5,68.6,0.0,0.0,0.0,,,,,21.4,106.8,1013.3,13.6,9.9,,,,,Clear,Clear conditions throughout the day.,clear-day,"16,170,099,999,161,400,000,000,000,000,000,000,000,000,000"
577,Italy,Imola,1999-05-02,\N,23.6,12.1,17.8,23.6,12.1,17.8,14.0,79.9,0.0,0.0,0.0,,,,,15.4,79.6,,46.5,6.2,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1,617,009,999,916,140,000,000,000,000,000,000,000,000,000,000,000,000,000"
578,Italy,Imola,2000-04-09,\N,16.4,5.5,11.3,16.4,5.5,11.3,6.1,72.3,0.0,0.0,0.0,,,,,15.6,93.6,1013.9,74.9,9.5,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16,170,099,999,161,400,000,000,000,000,000,000,000,000,000"
589,Japan,Suzuka,1987-11-01,\N,15.6,10.8,13.5,15.6,10.8,13.5,9.0,74.0,0.0,0.0,0.0,,,,,8.7,335.5,1026.3,89.0,9.9,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47,649,099,999,476,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
590,Japan,Suzuka,1988-10-30,\N,16.1,4.6,10.2,16.1,2.6,9.7,2.1,60.0,0.0,0.0,0.0,,,,,32.6,338.8,1013.8,18.3,14.4,,,,,Clear,Clear conditions throughout the day.,clear-day,"47,649,099,999,476,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
591,Japan,Suzuka,1989-10-22,\N,18.5,13.1,15.7,18.5,13.1,15.7,11.7,77.5,0.0,0.0,0.0,,,,,10.4,91.0,1019.4,82.1,7.1,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47,649,099,999,476,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
