circuitId,country,name,lat,lng,alt,location,date,time,year,locationModified,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,description,icon,stations
24,UAE,Yas Marina Circuit,24.4672,54.6031,3,Abu Dhabi,2024-12-08,13:00:00,2024,Abu%20Dhabi%20UAE,27.3,18.7,22.7,0.0,0.0,28.2,15.3,64.9,0.1,0.0,0.0,,,,70.6,21.6,207.5,1016.2,14.9,9.4,,,,,Clear,,clear-day,
32,Mexico,Autódromo Hermanos Rodríguez,19.4042,-99.0907,2227,Mexico City,2015-11-01,19:00:00,2015,Mexico%20City%20Mexico,23.7,9.1,16.7,23.7,8.0,16.6,11.7,76.1,0.2,100.0,4.17,rain,0.0,0.0,23.0,20.5,119.6,1019.2,73.8,11.2,169.2,14.5,7.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76681099999,76726099999,76675399999,76679399999,76727099999,76680099999,MMCB,remote,MMSM,76675099999,MMTO"
32,Mexico,Autódromo Hermanos Rodríguez,19.4042,-99.0907,2227,Mexico City,2016-10-30,19:00:00,2016,Mexico%20City%20Mexico,21.3,3.1,12.0,21.3,3.1,11.9,7.5,76.9,1.0,100.0,4.17,rain,0.0,0.0,28.1,24.1,317.3,1023.9,74.1,8.1,198.8,17.8,9.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
32,Mexico,Autódromo Hermanos Rodríguez,19.4042,-99.0907,2227,Mexico City,2017-10-29,19:00:00,2017,Mexico%20City%20Mexico,23.4,8.1,15.5,23.4,7.4,15.5,9.0,67.8,0.0,0.0,0.0,,0.0,0.0,20.2,15.0,213.7,1017.7,54.0,7.9,190.9,17.0,8.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76681099999,76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
32,Mexico,Autódromo Hermanos Rodríguez,19.4042,-99.0907,2227,Mexico City,2018-10-28,19:10:00,2018,Mexico%20City%20Mexico,26.0,9.1,14.6,26.0,8.6,14.6,10.1,75.6,0.116,100.0,4.17,rain,0.0,0.0,27.4,22.3,1.3,1021.8,82.1,10.7,159.1,14.3,7.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
32,Mexico,Autódromo Hermanos Rodríguez,19.4042,-99.0907,2227,Mexico City,2019-10-27,19:10:00,2019,Mexico%20City%20Mexico,26.0,9.3,16.1,26.0,9.3,16.1,12.4,80.4,2.9,100.0,33.33,rain,0.0,0.0,18.7,20.6,280.6,1016.9,73.8,7.0,180.0,16.3,7.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76681099999,76726099999,76675399999,76679399999,76727099999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
32,Mexico,Autódromo Hermanos Rodríguez,19.4042,-99.0907,2227,Mexico City,2021-11-07,19:00:00,2021,Mexico%20City%20Mexico,23.0,2.5,12.0,23.0,0.8,11.4,5.1,67.5,0.0,0.0,0.0,,0.0,0.0,27.0,25.9,0.2,1022.8,33.9,10.3,254.2,22.0,9.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
32,Mexico,Autódromo Hermanos Rodríguez,19.4042,-99.0907,2227,Mexico City,2022-10-30,20:00:00,2022,Mexico%20City%20Mexico,24.4,10.0,18.0,24.4,9.7,18.0,10.5,64.9,0.386,100.0,4.17,rain,0.0,0.0,14.4,13.3,113.6,1019.9,73.4,12.1,187.2,16.6,7.0,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,MMTO,76675099999"
32,Mexico,Autódromo Hermanos Rodríguez,19.4042,-99.0907,2227,Mexico City,2023-10-29,20:00:00,2023,Mexico%20City%20Mexico,26.4,9.0,18.5,26.4,9.0,18.5,8.5,58.0,0.0,0.0,0.0,,0.0,0.0,19.8,13.8,3.5,1014.7,28.4,13.1,266.3,22.8,9.0,10.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
32,Mexico,Autódromo Hermanos Rodríguez,19.4042,-99.0907,2227,Mexico City,2024-10-27,20:00:00,2024,Mexico%20City%20Mexico,19.2,9.5,14.3,0.0,0.0,26.8,8.0,69.2,10.0,3.0,1.0,,,,22.7,15.5,149.1,1010.4,57.9,11.6,,,,,Partially cloudy,,partly-cloudy-day,
34,France,Circuit Paul Ricard,43.2506,5.79167,432,Le Castellet,2018-06-24,14:10:00,2018,Le%20Castellet%20France,26.6,17.2,22.0,26.6,17.2,22.0,15.3,66.5,0.743,100.0,8.33,rain,0.0,0.0,38.1,21.6,42.8,1016.3,85.9,30.6,247.2,21.4,8.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E5345,E0050,07648099999,07678099999,07647099999,07650099999,07667099999,07675099999"
34,France,Circuit Paul Ricard,43.2506,5.79167,432,Le Castellet,2019-06-23,13:10:00,2019,Le%20Castellet%20France,28.8,16.3,22.9,28.6,16.3,23.0,16.2,67.9,0.0,0.0,0.0,,0.0,0.0,37.6,21.9,262.0,1014.7,67.1,36.3,207.2,17.7,8.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E0050,E8668,07648099999,07678099999,E6174,07647099999,07650099999,07667099999,07675099999"
34,France,Circuit Paul Ricard,43.2506,5.79167,432,Le Castellet,2021-06-20,13:00:00,2021,Le%20Castellet%20France,26.7,22.5,24.5,28.1,22.5,24.5,19.8,75.8,0.454,100.0,16.67,rain,0.0,0.0,49.0,27.2,110.2,1010.9,92.3,21.6,99.4,8.7,4.0,,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"E0050,07648099999,07678099999,07647099999,07650099999,07667099999,07675099999"
34,France,Circuit Paul Ricard,43.2506,5.79167,432,Le Castellet,2022-07-24,13:00:00,2022,Le%20Castellet%20France,32.5,21.8,27.7,34.8,21.8,28.8,19.8,63.2,0.0,0.0,0.0,,0.0,0.0,32.2,18.4,234.8,1015.9,0.3,30.3,302.3,26.1,9.0,,Clear,Clear conditions throughout the day.,clear-day,"E0050,07648099999,07678099999,E6174,07647099999,07650099999,07667099999,07675099999"
35,Korea,Korean International Circuit,34.7333,126.417,0,Yeongam County,2012-10-14,6:00:00,2012,Yeongam%20South%20Korea,20.6,14.2,16.6,20.6,14.2,16.6,13.5,82.7,49.259,100.0,12.5,rain,,,46.8,18.4,148.7,1013.0,91.9,10.7,74.4,6.5,3.0,,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"LWOH,LGKZ,16614099999,13578099999,13461599999,13629099999,13583099999"
35,Korea,Korean International Circuit,34.7333,126.417,0,Yeongam County,2013-10-06,6:00:00,2013,Yeongam%20South%20Korea,16.4,6.0,10.8,16.4,4.3,10.6,5.2,69.2,0.0,0.0,0.0,,,,22.3,13.8,160.7,1025.3,80.2,13.4,74.6,6.3,3.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LWOH,LGKZ,16614099999,13578099999,13461599999,13629099999,13583099999"
39,Netherlands,Circuit Park Zandvoort,52.3888,4.54092,6,Zandvoort,2021-09-05,13:00:00,2021,Zandvoort%20Netherlands,21.5,11.0,16.2,21.5,11.0,16.2,12.3,79.4,0.0,0.0,0.0,,0.0,0.0,28.8,16.8,57.3,1021.3,48.0,24.7,197.8,17.1,7.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5029,06348099999,06249099999,06240099999,F5767,06330099999,06257099999,06344099999,E9826"
39,Netherlands,Circuit Park Zandvoort,52.3888,4.54092,6,Zandvoort,2022-09-04,13:00:00,2022,Zandvoort%20Netherlands,24.4,15.6,19.9,24.4,15.6,19.9,15.1,74.5,0.012,100.0,4.17,rain,0.0,0.0,23.2,14.0,127.0,1016.4,82.8,29.4,150.2,12.9,5.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999"
39,Netherlands,Circuit Park Zandvoort,52.3888,4.54092,6,Zandvoort,2023-08-27,13:00:00,2023,Zandvoort%20Netherlands,17.3,12.8,15.5,17.3,12.8,15.5,12.3,81.4,9.905,100.0,12.5,rain,0.0,0.0,43.2,23.5,228.9,1008.2,30.3,13.8,111.2,9.7,6.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E5029,06348099999,06249099999,06240099999,06330099999,remote,06257099999,06344099999"
39,Netherlands,Circuit Park Zandvoort,52.3888,4.54092,6,Zandvoort,2024-08-25,13:00:00,2024,Zandvoort%20Netherlands,18.8,15.2,17.0,0.0,0.0,31.2,13.9,83.0,4.2,4.8,2.0,,,,31.0,18.7,182.5,1013.8,25.5,17.9,,,,,Partially cloudy,,partly-cloudy-day,
68,India,Buddh International Circuit,28.3487,77.5331,194,Uttar Pradesh,2012-10-28,9:30:00,2012,Greater%20Noida%20India,29.2,16.1,21.6,28.0,16.1,21.5,12.4,59.5,0.0,0.0,0.0,,,,,11.2,279.6,1014.9,0.0,1.1,173.9,15.0,6.0,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
68,India,Buddh International Circuit,28.3487,77.5331,194,Uttar Pradesh,2013-10-27,9:30:00,2013,Greater%20Noida%20India,30.1,18.5,22.9,29.3,18.5,22.8,16.0,69.0,0.0,0.0,0.0,,,,,12.0,294.2,1010.9,0.0,1.4,143.5,12.6,5.0,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999,remote"
69,USA,Circuit of the Americas,30.1328,-97.6411,161,Austin,2012-11-18,19:00:00,2012,Austin%20USA,23.1,6.7,14.8,23.1,6.7,14.8,6.1,58.1,0.0,0.0,0.0,,0.0,0.0,35.3,18.8,163.3,1024.3,15.7,15.9,,,,,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
69,USA,Circuit of the Americas,30.1328,-97.6411,161,Austin,2013-11-17,19:00:00,2013,Austin%20USA,31.7,19.6,25.0,31.5,19.6,25.1,18.7,71.6,0.0,0.0,0.0,,0.0,0.0,27.7,13.3,201.9,1009.9,47.6,15.9,,,,,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
69,USA,Circuit of the Americas,30.1328,-97.6411,161,Austin,2014-11-02,20:00:00,2014,Austin%20USA,23.7,7.8,15.4,23.7,7.3,15.4,7.4,60.5,0.0,0.0,0.0,,0.0,0.0,37.0,17.9,147.9,1024.4,31.3,16.0,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
69,USA,Circuit of the Americas,30.1328,-97.6411,161,Austin,2015-10-25,19:00:00,2015,Austin%20USA,17.3,14.3,15.8,17.3,14.3,15.8,14.0,89.1,17.41,100.0,58.33,rain,0.0,0.0,48.1,24.4,343.2,1016.3,99.4,13.8,59.3,5.1,3.0,,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
69,USA,Circuit of the Americas,30.1328,-97.6411,161,Austin,2016-10-23,19:00:00,2016,Austin%20USA,28.8,12.0,20.0,28.2,12.0,19.9,12.5,64.9,0.0,0.0,0.0,,0.0,0.0,37.1,16.1,166.1,1020.9,17.6,15.8,,,,,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
69,USA,Circuit of the Americas,30.1328,-97.6411,161,Austin,2017-10-22,19:00:00,2017,Austin%20USA,25.8,14.8,21.9,25.8,14.8,21.9,16.0,72.3,17.524,100.0,12.5,rain,0.0,0.0,53.6,18.1,343.3,1017.9,40.1,15.3,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
69,USA,Circuit of the Americas,30.1328,-97.6411,161,Austin,2018-10-21,18:10:00,2018,Austin%20USA,22.8,13.4,17.6,22.8,13.4,17.6,8.4,56.7,0.0,0.0,0.0,,0.0,0.0,33.5,15.4,26.9,1024.3,17.5,16.0,148.2,12.7,7.0,,Clear,Clear conditions throughout the day.,clear-day,"E5346,KATT,KAUS,72064800230,C6155,KEDC,72254013904,EAUT2,72254413958,D9418"
69,USA,Circuit of the Americas,30.1328,-97.6411,161,Austin,2019-11-03,19:10:00,2019,Austin%20USA,22.8,4.9,13.7,22.8,4.9,13.7,4.3,58.3,0.0,0.0,0.0,,0.0,0.0,37.1,16.4,170.4,1022.2,9.9,15.9,149.8,13.5,6.0,,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,EAUT2,72254413958"
69,USA,Circuit of the Americas,30.1328,-97.6411,161,Austin,2021-10-24,19:00:00,2021,Austin%20USA,30.3,20.7,24.2,31.9,20.7,24.5,19.7,77.5,0.079,100.0,8.33,rain,0.0,0.0,31.7,16.2,171.2,1010.0,62.2,14.1,131.0,11.2,6.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KATT,KAUS,72064800230,72254013904,72254413958,D9418,E5093"
69,USA,Circuit of the Americas,30.1328,-97.6411,161,Austin,2022-10-23,19:00:00,2022,Austin%20USA,30.7,19.1,24.4,31.0,19.1,24.6,18.1,69.8,0.0,0.0,0.0,,0.0,0.0,57.2,25.9,171.5,1010.1,61.0,16.0,123.9,10.8,5.0,10.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72254013904,72254413958,D9418,E5093"
69,USA,Circuit of the Americas,30.1328,-97.6411,161,Austin,2023-10-22,19:00:00,2023,Austin%20USA,31.5,18.7,24.6,31.0,18.7,24.7,18.3,71.2,0.0,0.0,0.0,,0.0,0.0,37.4,16.9,154.9,1012.1,28.3,15.3,193.3,16.9,7.0,10.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
69,USA,Circuit of the Americas,30.1328,-97.6411,161,Austin,2024-10-20,19:00:00,2024,Austin%20USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Austria,Red Bull Ring,47.2197,14.7647,678,Spielberg,2014-06-22,12:00:00,2014,Spielberg%20Austria,26.8,7.0,17.9,26.3,6.0,17.8,8.4,58.7,0.0,0.0,0.0,,0.0,0.0,50.4,13.0,61.1,1017.2,25.1,32.2,326.7,28.4,8.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LOWG,11161099999,11157099999,11240099999,11220099999,LOXZ,11175099999,11165099999,11214099999,11365099999,11362099999,11231099999"
70,Austria,Red Bull Ring,47.2197,14.7647,678,Spielberg,2015-06-21,12:00:00,2015,Spielberg%20Austria,16.1,5.4,11.8,16.1,3.4,11.6,5.1,65.4,0.009,100.0,16.67,rain,0.0,0.0,42.1,18.3,44.7,1018.6,73.9,30.5,241.1,20.9,8.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LOWG,11161099999,11157099999,11240099999,11220099999,LOXZ,11175099999,11165099999,11214099999,11365099999,11362099999,11231099999"
70,Austria,Red Bull Ring,47.2197,14.7647,678,Spielberg,2016-07-03,12:00:00,2016,Spielberg%20Austria,17.8,12.1,15.1,17.8,12.1,15.1,10.9,76.3,2.03,100.0,45.83,rain,0.0,0.0,46.8,7.2,298.8,1020.2,83.4,12.5,53.2,4.5,1.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"111,610,999,991,122,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
70,Austria,Red Bull Ring,47.2197,14.7647,678,Spielberg,2017-07-09,12:00:00,2017,Spielberg%20Austria,28.6,15.4,21.9,28.2,15.4,21.9,14.2,64.1,2.2,100.0,20.83,rain,0.0,0.0,82.8,21.4,56.2,1014.3,78.6,33.3,222.6,19.3,7.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"111,610,999,991,122,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
70,Austria,Red Bull Ring,47.2197,14.7647,678,Spielberg,2018-07-01,13:10:00,2018,Spielberg%20Austria,19.0,9.5,14.2,19.0,9.1,14.1,7.2,63.4,0.0,0.0,0.0,,0.0,0.0,28.4,15.8,349.8,1014.1,62.3,22.5,271.0,23.4,9.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11161099999,AS726,11220099999,11175099999,11214099999"
70,Austria,Red Bull Ring,47.2197,14.7647,678,Spielberg,2019-06-30,13:10:00,2019,Spielberg%20Austria,33.6,12.8,23.6,31.6,12.8,23.0,11.7,54.1,0.0,0.0,0.0,,0.0,0.0,33.1,14.5,193.5,1018.3,15.8,40.0,320.5,27.7,9.0,,Clear,Clear conditions throughout the day.,clear-day,"11161099999,AS726,11220099999,11175099999,11214099999,D3361,11365099999,11362099999"
70,Austria,Red Bull Ring,47.2197,14.7647,678,Spielberg,2020-07-05,13:10:00,2020,Spielberg%20Austria,27.6,10.2,19.2,27.2,10.2,19.2,11.0,63.2,0.0,0.0,0.0,,0.0,0.0,26.3,13.3,26.0,1016.9,17.1,40.0,318.3,27.5,9.0,,Clear,Clear conditions throughout the day.,clear-day,"11161099999,AS726,11220099999,11175099999,11214099999,11365099999,11362099999"
70,Austria,Red Bull Ring,47.2197,14.7647,678,Spielberg,2020-07-12,13:10:00,2020,Spielberg%20Austria,20.3,10.8,14.8,20.3,10.8,14.8,7.9,67.3,0.0,0.0,0.0,,0.0,0.0,34.9,17.9,64.2,1024.1,64.0,32.0,290.4,25.2,9.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11161099999,AS726,11220099999,11175099999,11214099999,11365099999,11362099999"
70,Austria,Red Bull Ring,47.2197,14.7647,678,Spielberg,2021-06-27,13:00:00,2021,Spielberg%20Austria,26.8,13.4,20.3,26.6,13.4,20.2,13.2,65.7,1.39,100.0,20.83,rain,0.0,0.0,24.5,21.4,304.5,1015.9,81.3,22.0,295.1,25.7,9.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"11161099999,AS726,11220099999,11175099999,11214099999,11365099999,11362099999"
70,Austria,Red Bull Ring,47.2197,14.7647,678,Spielberg,2021-07-04,13:00:00,2021,Spielberg%20Austria,21.8,15.6,18.3,21.8,15.6,18.3,11.6,65.3,0.011,100.0,12.5,rain,0.0,0.0,28.8,10.8,111.1,1011.8,93.5,20.0,120.7,10.5,3.0,,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"11161099999,AS726,11220099999,11175099999,11214099999,11365099999,11362099999"
70,Austria,Red Bull Ring,47.2197,14.7647,678,Spielberg,2022-07-10,13:00:00,2022,Spielberg%20Austria,21.5,13.3,16.2,21.5,13.3,16.2,9.6,67.8,1.166,100.0,50.0,rain,0.0,0.0,57.6,28.5,268.1,1018.8,85.3,25.0,218.1,19.0,7.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"11161099999,AS726,11280099999,11220099999,11214099999,11365099999,11362099999"
70,Austria,Red Bull Ring,47.2197,14.7647,678,Spielberg,2023-07-02,13:00:00,2023,Spielberg%20Austria,23.1,12.3,17.3,23.1,12.3,17.3,12.6,76.1,0.099,100.0,8.33,rain,0.0,0.0,50.4,14.3,200.1,1010.8,84.8,,148.3,12.6,6.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"11161099999,AS726,11220099999,11175099999,11214099999,11365099999,11362099999"
70,Austria,Red Bull Ring,47.2197,14.7647,678,Spielberg,2024-06-30,13:00:00,2024,Spielberg%20Austria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Russia,Sochi Autodrom,43.4057,39.9578,2,Sochi,2014-10-12,11:00:00,2014,Sochi%20Russia,22.0,11.9,16.7,22.0,11.9,16.7,10.9,69.9,0.0,0.0,0.0,,0.0,0.0,28.8,21.6,44.4,1016.9,18.3,12.1,,,,,Clear,Clear conditions throughout the day.,clear-day,"37018099999,37171099999,37107099999,URSS"
71,Russia,Sochi Autodrom,43.4057,39.9578,2,Sochi,2015-10-11,11:00:00,2015,Sochi%20Russia,19.0,9.0,14.1,19.0,6.5,13.7,6.4,61.5,0.0,0.0,0.0,,0.0,0.0,,21.6,59.3,1020.1,68.7,11.7,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37018099999,37171099999,37107099999,URSS"
71,Russia,Sochi Autodrom,43.4057,39.9578,2,Sochi,2016-05-01,12:00:00,2016,Sochi%20Russia,17.0,10.0,14.0,17.0,8.5,13.9,10.4,79.8,0.0,0.0,0.0,,0.0,0.0,36.0,14.4,148.3,1018.6,64.3,10.0,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37018099999,37171099999,37107099999,URSS"
71,Russia,Sochi Autodrom,43.4057,39.9578,2,Sochi,2017-04-30,12:00:00,2017,Sochi%20Russia,25.0,11.0,18.0,25.0,11.0,18.0,8.8,57.2,0.0,0.0,0.0,,0.0,0.0,,21.6,359.5,1013.6,11.2,11.1,,,,,Clear,Clear conditions throughout the day.,clear-day,"37171099999,37107099999,URSS"
71,Russia,Sochi Autodrom,43.4057,39.9578,2,Sochi,2018-09-30,11:10:00,2018,Sochi%20Russia,24.0,16.2,19.2,24.0,16.2,19.2,15.5,79.7,0.0,0.0,0.0,,0.0,0.0,,18.1,43.0,1016.9,66.4,11.2,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37171099999,37107099999,URSS"
71,Russia,Sochi Autodrom,43.4057,39.9578,2,Sochi,2019-09-29,11:10:00,2019,Sochi%20Russia,21.5,13.0,17.0,21.5,13.0,17.0,13.5,80.3,0.094,100.0,4.17,rain,0.0,0.0,22.7,18.0,77.5,1017.2,35.1,11.2,159.8,13.8,6.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"37171099999,37107099999,URSS,remote"
71,Russia,Sochi Autodrom,43.4057,39.9578,2,Sochi,2020-09-27,11:10:00,2020,Sochi%20Russia,29.0,18.0,23.1,29.1,18.0,23.2,15.2,62.5,0.0,0.0,0.0,,0.0,0.0,26.3,21.6,69.3,1012.7,7.0,11.1,191.4,16.5,7.0,,Clear,Clear conditions throughout the day.,clear-day,"37171099999,37107099999,URSS"
71,Russia,Sochi Autodrom,43.4057,39.9578,2,Sochi,2021-09-26,12:00:00,2021,Sochi%20Russia,18.0,10.7,14.2,18.0,10.7,14.2,10.3,77.7,1.054,100.0,8.33,rain,0.0,0.0,,18.0,55.4,1022.9,95.8,10.8,,,,,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"37171099999,37107099999,URSS"
73,Azerbaijan,Baku City Circuit,40.3725,49.8533,-7,Baku,2016-06-19,13:00:00,2016,Baku%20Azerbaijan,33.0,23.0,26.9,33.0,23.0,27.0,17.3,57.2,0.0,0.0,0.0,,0.0,0.0,50.4,24.5,337.1,1015.9,78.9,12.3,232.5,20.1,8.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB,37851099999,37923099999"
73,Azerbaijan,Baku City Circuit,40.3725,49.8533,-7,Baku,2017-06-25,13:00:00,2017,Baku%20Azerbaijan,30.0,21.9,25.2,33.3,21.9,25.9,20.5,76.6,0.0,0.0,0.0,,0.0,0.0,46.8,27.2,252.1,1010.7,39.4,10.0,297.9,25.7,9.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
73,Azerbaijan,Baku City Circuit,40.3725,49.8533,-7,Baku,2018-04-29,12:10:00,2018,Baku%20Azerbaijan,22.0,12.0,15.3,22.0,12.0,15.3,8.4,63.8,0.0,0.0,0.0,,0.0,0.0,66.6,52.2,330.3,1019.3,72.0,10.0,256.4,22.1,7.0,,Partially cloudy,Partly cloudy throughout the day.,wind,"37864099999,UBBB"
73,Azerbaijan,Baku City Circuit,40.3725,49.8533,-7,Baku,2019-04-28,12:10:00,2019,Baku%20Azerbaijan,20.0,9.0,15.0,20.0,6.1,14.9,8.5,67.3,0.0,0.0,0.0,,0.0,0.0,55.4,46.2,174.9,1013.2,11.3,10.0,296.6,25.7,9.0,,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
73,Azerbaijan,Baku City Circuit,40.3725,49.8533,-7,Baku,2021-06-06,12:00:00,2021,Baku%20Azerbaijan,25.0,19.0,21.5,25.0,19.0,21.5,15.3,68.4,0.0,0.0,0.0,,0.0,0.0,59.4,43.7,331.9,1012.8,34.0,10.0,283.5,24.5,8.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
73,Azerbaijan,Baku City Circuit,40.3725,49.8533,-7,Baku,2022-06-12,11:00:00,2022,Baku%20Azerbaijan,28.2,16.0,23.5,27.5,16.0,23.3,13.3,56.1,0.0,0.0,0.0,,0.0,0.0,32.0,29.5,162.0,1008.4,32.0,10.0,348.8,30.2,10.0,10.0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"37864099999,UBBB"
73,Azerbaijan,Baku City Circuit,40.3725,49.8533,-7,Baku,2023-04-30,11:00:00,2023,Baku%20Azerbaijan,26.0,14.9,19.2,26.0,14.9,19.2,13.3,69.7,0.0,0.0,0.0,rain,0.0,0.0,55.4,36.8,332.4,1006.7,64.4,10.0,193.2,16.6,8.0,10.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
73,Azerbaijan,Baku City Circuit,40.3725,49.8533,-7,Baku,2024-09-15,11:00:00,2024,Baku%20Azerbaijan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Portugal,Autódromo Internacional do Algarve,37.227,-8.6267,108,Portimão,2020-10-25,12:10:00,2020,Portimão%20Portugal,20.3,12.0,16.8,20.3,12.0,16.8,14.4,85.8,1.355,100.0,8.33,rain,0.0,0.0,55.4,25.7,259.0,1021.5,57.6,11.3,129.4,11.6,6.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08554099999,LPFR,08533099999"
75,Portugal,Autódromo Internacional do Algarve,37.227,-8.6267,108,Portimão,2021-05-02,14:00:00,2021,Portimão%20Portugal,18.7,9.9,15.2,18.7,8.4,15.1,6.1,55.4,0.0,0.0,0.0,,0.0,0.0,42.1,25.1,322.5,1017.6,44.6,11.9,320.5,27.6,10.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
76,Italy,Autodromo Internazionale del Mugello,43.9975,11.3719,255,Mugello,2020-09-13,13:10:00,2020,Mugello%20Italy,31.8,18.0,25.3,31.3,18.0,25.2,15.0,55.3,0.0,0.0,0.0,,0.0,0.0,42.5,19.2,23.5,1022.4,1.3,10.0,525.7,45.0,7.0,,Clear,Clear conditions throughout the day.,clear-day,"E1917,E5444,16170099999,16134099999,16171099999,16140099999,LIRQ"
