raceId,driverId,lap,position,time,milliseconds
1088,852,34,11,1:17.623,77623
1088,852,35,11,1:17.761,77761
1088,852,36,11,1:17.778,77778
1088,852,37,11,1:17.721,77721
1088,852,38,11,1:17.818,77818
1088,852,39,10,1:17.362,77362
1088,852,40,10,1:17.462,77462
1088,852,41,10,1:17.276,77276
1088,852,42,11,1:20.208,80208
1088,852,43,20,3:28.313,208313
1088,842,1,12,1:27.863,87863
1088,842,2,12,1:18.934,78934
1088,842,3,12,1:18.139,78139
1088,842,4,12,1:17.924,77924
1088,842,5,12,1:18.002,78002
1088,842,6,12,1:17.951,77951
1088,842,7,12,1:18.279,78279
1088,842,8,12,1:18.183,78183
1088,842,9,12,1:18.708,78708
1088,842,10,13,1:19.466,79466
1088,842,11,16,1:22.423,82423
1088,842,12,18,1:36.059,96059
1088,842,13,17,1:17.281,77281
1088,842,14,15,1:17.838,77838
1088,842,15,14,1:17.327,77327
1088,842,16,14,1:17.315,77315
1088,842,17,13,1:17.230,77230
1088,842,18,13,1:17.488,77488
1088,842,19,13,1:17.880,77880
1088,842,20,13,1:17.515,77515
1088,842,21,13,1:17.430,77430
1088,842,22,12,1:17.577,77577
1088,842,23,12,1:18.094,78094
1088,842,24,12,1:18.168,78168
1088,842,25,12,1:17.816,77816
1088,842,26,12,1:17.719,77719
1088,842,27,12,1:17.716,77716
1088,842,28,12,1:17.656,77656
1088,842,29,12,1:17.881,77881
1088,842,30,12,1:17.728,77728
1088,842,31,12,1:17.898,77898
1088,842,32,13,1:20.952,80952
1088,842,33,18,1:35.800,95800
1088,842,34,17,1:16.565,76565
1088,842,35,15,1:16.530,76530
1088,842,36,14,1:16.609,76609
1088,842,37,14,1:16.502,76502
1088,842,38,13,1:16.445,76445
1088,842,39,13,1:16.327,76327
1088,842,40,13,1:16.398,76398
1088,842,41,13,1:16.362,76362
1088,842,42,13,1:16.261,76261
1088,842,43,11,1:16.122,76122
1088,842,44,11,1:16.861,76861
1088,842,45,11,1:16.461,76461
1088,842,46,11,1:16.110,76110
1088,842,47,11,1:38.536,98536
1088,842,48,11,1:43.678,103678
1088,842,49,11,1:27.842,87842
1088,842,50,11,1:16.502,76502
1088,842,51,11,1:16.212,76212
1088,842,52,11,1:16.614,76614
1088,842,53,11,1:17.550,77550
1088,842,54,11,1:16.337,76337
1088,842,55,11,1:25.599,85599
1088,842,56,11,1:45.276,105276
1088,842,57,11,1:43.309,103309
1088,842,58,11,1:43.163,103163
1088,842,59,11,1:59.427,119427
1088,842,60,11,1:50.689,110689
1088,842,61,11,1:16.671,76671
1088,842,62,11,1:16.206,76206
1088,842,63,11,1:15.170,75170
1088,842,64,11,1:15.324,75324
1088,842,65,11,1:15.165,75165
1088,842,66,11,1:15.171,75171
1088,842,67,11,1:15.548,75548
1088,842,68,11,1:16.116,76116
1088,842,69,11,1:15.966,75966
1088,842,70,11,1:16.270,76270
1088,842,71,11,1:16.947,76947
1088,842,72,11,1:16.701,76701
1088,4,1,13,1:27.995,87995
1088,4,2,13,1:19.093,79093
1088,4,3,13,1:18.214,78214
1088,4,4,13,1:18.132,78132
1088,4,5,13,1:18.008,78008
1088,4,6,13,1:18.155,78155
1088,4,7,13,1:17.750,77750
1088,4,8,13,1:18.609,78609
1088,4,9,13,1:18.057,78057
1088,4,10,12,1:17.510,77510
1088,4,11,12,1:18.220,78220
1088,4,12,12,1:20.795,80795
1088,4,13,16,1:36.116,96116
1088,4,14,13,1:16.932,76932
1088,4,15,12,1:16.600,76600
1088,4,16,12,1:16.558,76558
1088,4,17,11,1:16.813,76813
1088,4,18,11,1:16.635,76635
1088,4,19,10,1:16.692,76692
1088,4,20,10,1:16.901,76901
1088,4,21,10,1:17.002,77002
1088,4,22,9,1:17.163,77163
1088,4,23,9,1:17.098,77098
1088,4,24,9,1:16.845,76845
1088,4,25,9,1:16.945,76945
1088,4,26,9,1:17.040,77040
1088,4,27,9,1:17.155,77155
1088,4,28,9,1:17.149,77149
1088,4,29,9,1:17.215,77215
1088,4,30,9,1:16.866,76866
1088,4,31,9,1:17.158,77158
1088,4,32,9,1:17.236,77236
1088,4,33,9,1:17.034,77034
1088,4,34,9,1:16.942,76942
1088,4,35,9,1:16.682,76682
1088,4,36,9,1:17.200,77200
1088,4,37,9,1:16.949,76949
1088,4,38,8,1:16.736,76736
1088,4,39,8,1:16.659,76659
1088,4,40,8,1:16.509,76509
1088,4,41,8,1:17.495,77495
1088,4,42,8,1:16.780,76780
1088,4,43,8,1:16.525,76525
1088,4,44,7,1:17.665,77665
1088,4,45,7,1:16.837,76837
1088,4,46,7,1:16.984,76984
1088,4,47,7,1:31.663,91663
1088,4,48,9,2:02.283,122283
1088,4,49,9,1:31.621,91621
1088,4,50,9,1:14.563,74563
1088,4,51,9,1:14.144,74144
1088,4,52,9,1:14.753,74753
1088,4,53,9,1:16.825,76825
1088,4,54,9,1:15.798,75798
1088,4,55,9,1:16.327,76327
1088,4,56,8,1:47.112,107112
1088,4,57,8,1:47.501,107501
1088,4,58,7,1:59.751,119751
1088,4,59,7,2:01.609,121609
1088,4,60,7,1:56.977,116977
1088,4,61,7,1:16.619,76619
1088,4,62,7,1:15.147,75147
1088,4,63,7,1:15.032,75032
1088,4,64,7,1:14.971,74971
1088,4,65,7,1:15.153,75153
1088,4,66,7,1:15.112,75112
1088,4,67,7,1:15.532,75532
1088,4,68,7,1:15.275,75275
1088,4,69,7,1:15.043,75043
1088,4,70,7,1:16.186,76186
1088,4,71,7,1:15.371,75371
1088,4,72,7,1:15.505,75505
1088,855,1,14,1:28.456,88456
1088,855,2,14,1:19.223,79223
1088,855,3,14,1:18.228,78228
1088,855,4,14,1:18.080,78080
1088,855,5,14,1:18.151,78151
1088,855,6,14,1:18.011,78011
1088,855,7,14,1:18.067,78067
1088,855,8,14,1:18.358,78358
1088,855,9,14,1:18.144,78144
1088,855,10,14,1:18.906,78906
1088,855,11,13,1:19.549,79549
1088,855,12,15,1:21.319,81319
1088,855,13,18,1:36.272,96272
1088,855,14,16,1:16.941,76941
1088,855,15,15,1:17.553,77553
1088,855,16,15,1:17.186,77186
1088,855,17,14,1:17.162,77162
1088,855,18,14,1:17.605,77605
1088,855,19,14,1:17.525,77525
1088,855,20,14,1:17.848,77848
1088,855,21,14,1:17.700,77700
1088,855,22,13,1:17.870,77870
1088,855,23,13,1:17.911,77911
1088,855,24,13,1:17.657,77657
1088,855,25,13,1:17.645,77645
1088,855,26,13,1:17.645,77645
1088,855,27,13,1:17.785,77785
1088,855,28,13,1:17.501,77501
1088,855,29,13,1:18.117,78117
1088,855,30,13,1:17.461,77461
1088,855,31,13,1:18.164,78164
1088,855,32,12,1:17.771,77771
1088,855,33,12,1:17.271,77271
1088,855,34,12,1:17.517,77517
1088,855,35,12,1:17.424,77424
1088,855,36,12,1:18.124,78124
1088,855,37,12,1:21.990,81990
1088,855,38,15,1:43.266,103266
1088,855,39,15,1:18.400,78400
1088,855,40,15,1:16.711,76711
1088,855,41,15,1:16.613,76613
1088,855,42,15,1:16.872,76872
1088,855,43,14,1:17.214,77214
1088,855,44,14,1:17.017,77017
1088,855,45,14,1:16.717,76717
1088,855,46,14,1:21.571,81571
1088,855,47,14,1:43.031,103031
1088,855,48,14,1:42.670,102670
1088,855,49,14,1:23.183,83183
1088,855,50,14,1:17.958,77958
1088,855,51,14,1:19.011,79011
1088,855,52,14,1:16.523,76523
1088,855,53,14,1:18.139,78139
1088,855,54,13,1:16.953,76953
1088,855,55,13,1:39.384,99384
1088,855,56,16,2:06.368,126368
1088,855,57,16,2:08.769,128769
1088,855,58,16,1:34.134,94134
1088,855,59,16,1:17.485,77485
1088,855,60,16,1:16.641,76641
1088,855,61,16,1:16.597,76597
1088,855,62,16,1:16.131,76131
1088,855,63,16,1:15.940,75940
1088,855,64,16,1:16.530,76530
1088,855,65,16,1:16.254,76254
1088,855,66,16,1:16.010,76010
1088,855,67,16,1:16.789,76789
1088,855,68,16,1:16.407,76407
1088,855,69,16,1:16.711,76711
1088,855,70,16,1:16.253,76253
1088,855,71,16,1:16.829,76829
1088,855,72,16,1:16.875,76875
1088,825,1,15,1:28.945,88945
1088,825,2,20,1:25.799,85799
1088,825,3,20,1:17.902,77902
1088,825,4,20,1:17.946,77946
1088,825,5,20,1:17.871,77871
1088,825,6,20,1:17.887,77887
1088,825,7,20,1:18.337,78337
1088,825,8,20,1:19.090,79090
1088,825,9,20,1:18.959,78959
1088,825,10,19,1:19.185,79185
1088,825,11,18,1:19.182,79182
1088,825,12,16,1:18.978,78978
1088,825,13,14,1:18.504,78504
1088,825,14,12,1:21.438,81438
1088,825,15,19,1:36.878,96878
1088,825,16,19,1:17.099,77099
1088,825,17,19,1:17.406,77406
1088,825,18,19,1:17.643,77643
1088,825,19,19,1:17.721,77721
1088,825,20,19,1:17.740,77740
1088,825,21,19,1:17.566,77566
1088,825,22,19,1:18.121,78121
1088,825,23,19,1:17.669,77669
1088,825,24,19,1:17.871,77871
1088,825,25,19,1:17.907,77907
1088,825,26,19,1:18.003,78003
1088,825,27,18,1:17.802,77802
1088,825,28,18,1:17.826,77826
1088,825,29,18,1:17.876,77876
1088,825,30,18,1:17.872,77872
1088,825,31,18,1:17.934,77934
1088,825,32,18,1:17.932,77932
1088,825,33,17,1:18.137,78137
1088,825,34,16,1:21.059,81059
1088,825,35,19,1:40.432,100432
1088,825,36,19,1:16.803,76803
1088,825,37,19,1:17.120,77120
1088,825,38,19,1:16.395,76395
1088,825,39,19,1:16.734,76734
1088,825,40,19,1:17.025,77025
1088,825,41,18,1:17.500,77500
1088,825,42,18,1:16.937,76937
1088,825,43,17,1:16.599,76599
1088,825,44,17,1:17.109,77109
1088,825,45,17,1:16.875,76875
1088,825,46,17,1:24.656,84656
1088,825,47,17,1:45.471,105471
1088,825,48,17,1:58.427,118427
1088,825,49,17,1:15.463,75463
1088,825,50,17,1:15.402,75402
1088,825,51,17,1:15.464,75464
1088,825,52,17,1:15.413,75413
1088,825,53,17,1:15.369,75369
1088,825,54,16,1:15.603,75603
1088,825,55,16,1:40.709,100709
1088,825,56,15,1:49.584,109584
1088,825,57,15,2:13.268,133268
1088,825,58,15,1:31.236,91236
1088,825,59,15,1:16.109,76109
1088,825,60,15,1:20.366,80366
1088,825,61,15,1:17.856,77856
1088,825,62,15,1:16.772,76772
1088,825,63,15,1:16.350,76350
1088,825,64,15,1:16.280,76280
1088,825,65,15,1:16.296,76296
1088,825,66,15,1:16.205,76205
1088,825,67,15,1:16.675,76675
1088,825,68,15,1:16.531,76531
1088,825,69,15,1:16.482,76482
1088,825,70,15,1:16.490,76490
1088,825,71,15,1:16.726,76726
1088,825,72,15,1:16.825,76825
1088,848,1,16,1:29.058,89058
1088,848,2,15,1:19.365,79365
1088,848,3,15,1:18.238,78238
1088,848,4,15,1:18.214,78214
1088,848,5,15,1:18.084,78084
1088,848,6,15,1:18.230,78230
1088,848,7,15,1:18.279,78279
1088,848,8,15,1:18.575,78575
1088,848,9,15,1:18.410,78410
1088,848,10,15,1:18.585,78585
1088,848,11,14,1:19.023,79023
1088,848,12,13,1:18.849,78849
1088,848,13,12,1:18.095,78095
1088,848,14,10,1:17.978,77978
1088,848,15,9,1:18.232,78232
1088,848,16,9,1:18.109,78109
1088,848,17,8,1:18.210,78210
1088,848,18,7,1:18.194,78194
1088,848,19,6,1:17.993,77993
1088,848,20,7,1:19.308,79308
1088,848,21,9,1:21.291,81291
1088,848,22,16,1:35.909,95909
1088,848,23,16,1:17.427,77427
1088,848,24,16,1:17.315,77315
1088,848,25,16,1:17.454,77454
1088,848,26,16,1:17.438,77438
1088,848,27,16,1:17.644,77644
1088,848,28,16,1:17.533,77533
1088,848,29,16,1:17.456,77456
1088,848,30,16,1:17.368,77368
1088,848,31,16,1:18.040,78040
1088,848,32,16,1:17.868,77868
1088,848,33,14,1:17.693,77693
1088,848,34,13,1:17.451,77451
1088,848,35,13,1:17.178,77178
1088,848,36,13,1:17.272,77272
1088,848,37,13,1:17.225,77225
1088,848,38,12,1:17.157,77157
1088,848,39,12,1:17.235,77235
1088,848,40,12,1:17.187,77187
1088,848,41,12,1:17.061,77061
1088,848,42,12,1:20.291,80291
1088,848,43,12,1:36.277,96277
1088,848,44,12,1:16.592,76592
1088,848,45,12,1:16.318,76318
1088,848,46,12,1:16.269,76269
1088,848,47,12,1:45.813,105813
1088,848,48,12,1:43.395,103395
1088,848,49,12,1:21.066,81066
1088,848,50,12,1:16.109,76109
1088,848,51,12,1:17.300,77300
1088,848,52,12,1:17.661,77661
1088,848,53,12,1:15.768,75768
1088,848,54,12,1:15.784,75784
1088,848,55,12,1:33.432,93432
1088,848,56,12,2:09.526,129526
1088,848,57,12,2:17.338,137338
1088,848,58,12,1:32.025,92025
1088,848,59,12,1:17.549,77549
1088,848,60,12,1:23.248,83248
1088,848,61,12,1:16.774,76774
1088,848,62,12,1:16.534,76534
1088,848,63,12,1:15.811,75811
1088,848,64,12,1:15.702,75702
1088,848,65,12,1:15.534,75534
1088,848,66,12,1:15.612,75612
1088,848,67,12,1:15.803,75803
1088,848,68,12,1:16.066,76066
1088,848,69,12,1:16.138,76138
1088,848,70,12,1:16.144,76144
1088,848,71,12,1:16.820,76820
1088,848,72,12,1:17.233,77233
1088,817,1,17,1:29.735,89735
1088,817,2,16,1:19.254,79254
1088,817,3,16,1:18.430,78430
1088,817,4,16,1:18.286,78286
1088,817,5,16,1:18.074,78074
1088,817,6,16,1:18.356,78356
1088,817,7,16,1:18.094,78094
1088,817,8,16,1:18.395,78395
1088,817,9,16,1:18.647,78647
1088,817,10,16,1:18.491,78491
1088,817,11,17,1:22.628,82628
1088,817,12,20,1:37.459,97459
1088,817,13,20,1:18.079,78079
1088,817,14,19,1:18.039,78039
1088,817,15,18,1:18.408,78408
1088,817,16,18,1:18.178,78178
1088,817,17,18,1:19.203,79203
1088,817,18,18,1:18.794,78794
1088,817,19,18,1:18.161,78161
1088,817,20,18,1:18.009,78009
1088,817,21,18,1:17.850,77850
1088,817,22,18,1:18.287,78287
1088,817,23,18,1:18.105,78105
1088,817,24,18,1:17.911,77911
1088,817,25,18,1:17.964,77964
1088,817,26,18,1:18.276,78276
1088,817,27,19,1:20.852,80852
1088,817,28,19,1:38.317,98317
1088,817,29,19,1:17.091,77091
1088,817,30,19,1:16.879,76879
1088,817,31,19,1:17.033,77033
1088,817,32,19,1:16.767,76767
1088,817,33,19,1:16.728,76728
1088,817,34,18,1:21.313,81313
1088,817,35,17,1:18.043,78043
1088,817,36,17,1:18.928,78928
1088,817,37,17,1:17.491,77491
1088,817,38,17,1:17.038,77038
1088,817,39,17,1:16.782,76782
1088,817,40,18,1:18.026,78026
1088,817,41,19,1:19.124,79124
1088,817,42,19,1:17.488,77488
1088,817,43,18,1:17.346,77346
1088,817,44,18,1:17.177,77177
1088,817,45,18,1:17.920,77920
1088,817,46,18,1:24.279,84279
1088,817,47,18,1:47.517,107517
1088,817,48,18,1:53.555,113555
1088,817,49,18,1:16.114,76114
1088,817,50,18,1:15.667,75667
1088,817,51,18,1:15.771,75771
1088,817,52,18,1:15.577,75577
1088,817,53,18,1:15.658,75658
1088,817,54,17,1:16.084,76084
1088,817,55,17,1:45.119,105119
1088,817,56,17,2:08.784,128784
1088,817,57,17,1:56.922,116922
1088,817,58,17,1:30.474,90474
1088,817,59,17,1:16.875,76875
1088,817,60,17,1:15.652,75652
1088,817,61,17,1:16.259,76259
1088,817,62,17,1:15.859,75859
1088,817,63,17,1:15.734,75734
1088,817,64,17,1:16.244,76244
1088,817,65,17,1:15.952,75952
1088,817,66,17,1:15.951,75951
1088,817,67,17,1:16.298,76298
1088,817,68,17,1:16.663,76663
1088,817,69,17,1:16.572,76572
1088,817,70,17,1:16.414,76414
1088,817,71,17,1:16.767,76767
1088,817,72,17,1:16.320,76320
1088,20,1,18,1:30.019,90019
1088,20,2,17,1:19.371,79371
1088,20,3,17,1:18.567,78567
1088,20,4,17,1:18.202,78202
1088,20,5,17,1:18.146,78146
1088,20,6,17,1:18.383,78383
1088,20,7,17,1:18.041,78041
1088,20,8,17,1:18.266,78266
1088,20,9,18,1:22.119,82119
1088,20,10,20,1:38.370,98370
1088,20,11,20,1:17.175,77175
1088,20,12,19,1:17.541,77541
1088,20,13,19,1:18.168,78168
1088,20,14,17,1:17.873,77873
1088,20,15,17,1:18.877,78877
1088,20,16,17,1:18.944,78944
1088,20,17,16,1:18.486,78486
1088,20,18,16,1:18.280,78280
1088,20,19,17,1:19.352,79352
1088,20,20,17,1:18.075,78075
1088,20,21,17,1:17.938,77938
1088,20,22,17,1:18.060,78060
1088,20,23,17,1:18.139,78139
1088,20,24,17,1:18.010,78010
1088,20,25,17,1:17.776,77776
1088,20,26,17,1:17.857,77857
1088,20,27,17,1:17.915,77915
1088,20,28,17,1:17.554,77554
1088,20,29,17,1:17.555,77555
1088,20,30,17,1:17.838,77838
1088,20,31,17,1:17.885,77885
1088,20,32,17,1:17.778,77778
1088,20,33,16,1:17.804,77804
1088,20,34,15,1:17.415,77415
1088,20,35,14,1:20.736,80736
1088,20,36,16,1:38.796,98796
1088,20,37,16,1:18.566,78566
1088,20,38,16,1:16.995,76995
1088,20,39,16,1:16.750,76750
1088,20,40,16,1:16.335,76335
1088,20,41,16,1:16.483,76483
1088,20,42,16,1:16.713,76713
1088,20,43,15,1:16.748,76748
1088,20,44,15,1:17.340,77340
1088,20,45,15,1:17.150,77150
1088,20,46,15,1:22.709,82709
1088,20,47,15,1:43.026,103026
1088,20,48,15,1:44.812,104812
1088,20,49,16,1:33.775,93775
1088,20,50,16,1:14.862,74862
1088,20,51,16,1:15.565,75565
1088,20,52,16,1:15.287,75287
1088,20,53,16,1:15.318,75318
1088,20,54,15,1:15.609,75609
1088,20,55,15,1:39.067,99067
1088,20,56,14,1:50.561,110561
1088,20,57,14,2:14.603,134603
1088,20,58,14,1:31.223,91223
1088,20,59,14,1:17.112,77112
1088,20,60,14,1:21.895,81895
1088,20,61,14,1:17.664,77664
1088,20,62,14,1:16.504,76504
1088,20,63,14,1:15.819,75819
1088,20,64,14,1:15.572,75572
1088,20,65,14,1:15.915,75915
1088,20,66,14,1:16.080,76080
1088,20,67,14,1:15.964,75964
1088,20,68,14,1:16.097,76097
1088,20,69,14,1:16.114,76114
1088,20,70,13,1:15.935,75935
1088,20,71,13,1:16.151,76151
1088,20,72,13,1:16.150,76150
1088,822,1,19,1:30.385,90385
1088,822,2,18,1:19.532,79532
1088,822,3,18,1:18.938,78938
1088,822,4,18,1:18.298,78298
1088,822,5,18,1:18.651,78651
1088,822,6,18,1:18.134,78134
1088,822,7,18,1:18.121,78121
1088,822,8,18,1:17.889,77889
1088,822,9,17,1:18.562,78562
1088,822,10,17,1:18.350,78350
1088,822,11,15,1:18.525,78525
1088,822,12,14,1:18.075,78075
1088,822,13,13,1:18.343,78343
1088,822,14,11,1:18.589,78589
1088,822,15,10,1:18.314,78314
1088,822,16,11,1:21.455,81455
1088,822,17,17,1:36.608,96608
1088,822,18,17,1:18.188,78188
1088,822,19,16,1:17.058,77058
1088,822,20,16,1:17.256,77256
1088,822,21,16,1:17.146,77146
1088,822,22,15,1:17.136,77136
1088,822,23,15,1:17.163,77163
1088,822,24,15,1:17.098,77098
1088,822,25,15,1:17.471,77471
1088,822,26,15,1:17.526,77526
1088,822,27,15,1:17.863,77863
1088,822,28,15,1:17.824,77824
1088,822,29,15,1:17.242,77242
1088,822,30,15,1:17.570,77570
1088,822,31,15,1:18.859,78859
1088,822,32,15,1:17.391,77391
1088,822,33,13,1:17.145,77145
1088,822,34,14,1:20.292,80292
1088,822,35,16,1:37.475,97475
1088,822,36,15,1:17.076,77076
1088,822,37,15,1:17.005,77005
1088,822,38,14,1:17.041,77041
1088,822,39,14,1:16.926,76926
1088,822,40,14,1:17.311,77311
1088,822,41,14,1:18.934,78934
1088,822,42,14,1:18.323,78323
1088,822,43,13,1:18.050,78050
1088,822,44,13,1:17.540,77540
1088,822,45,13,1:17.131,77131
1088,822,46,13,1:21.174,81174
1088,822,47,13,1:43.751,103751
1088,822,48,13,1:42.604,102604
1088,822,49,13,1:21.315,81315
1088,822,50,13,1:18.230,78230
1088,822,51,13,1:16.844,76844
1088,822,52,13,1:17.250,77250
1088,822,53,13,1:19.499,79499
1088,849,1,20,1:30.568,90568
1088,849,2,19,1:20.182,80182
1088,849,3,19,1:19.030,79030
1088,849,4,19,1:18.681,78681
1088,849,5,19,1:18.491,78491
1088,849,6,19,1:18.709,78709
1088,849,7,19,1:18.776,78776
1088,849,8,19,1:18.991,78991
1088,849,9,19,1:19.061,79061
1088,849,10,18,1:19.247,79247
1088,849,11,19,1:20.613,80613
1088,849,12,17,1:19.317,79317
1088,849,13,15,1:22.198,82198
1088,849,14,20,1:37.370,97370
1088,849,15,20,1:17.979,77979
1088,849,16,20,1:18.194,78194
1088,849,17,20,1:18.547,78547
1088,849,18,20,1:18.531,78531
1088,849,19,20,1:18.427,78427
1088,849,20,20,1:18.552,78552
1088,849,21,20,1:18.411,78411
1088,849,22,20,1:18.758,78758
1088,849,23,20,1:18.462,78462
1088,849,24,20,1:18.331,78331
1088,849,25,20,1:18.166,78166
1088,849,26,20,1:20.950,80950
1088,849,27,20,1:39.549,99549
1088,849,28,20,1:17.706,77706
1088,849,29,20,1:17.572,77572
1088,849,30,20,1:17.308,77308
1088,849,31,20,1:18.982,78982
1088,849,32,20,1:17.778,77778
1088,849,33,20,1:17.571,77571
1088,849,34,20,1:17.607,77607
1088,849,35,20,1:19.778,79778
1088,849,36,20,1:19.721,79721
1088,849,37,20,1:21.018,81018
1088,849,38,20,1:20.362,80362
1088,849,39,20,1:17.748,77748
1088,849,40,20,1:20.010,80010
1088,849,41,20,1:17.759,77759
1088,849,42,20,1:17.621,77621
1088,849,43,19,1:19.479,79479
1088,849,44,19,1:19.361,79361
1088,849,45,19,1:17.829,77829
1088,849,46,19,1:35.114,95114
1088,849,47,19,1:47.962,107962
1088,849,48,19,1:31.153,91153
1088,849,49,19,1:18.198,78198
1088,849,50,19,1:17.317,77317
1088,849,51,19,1:17.072,77072
1088,849,52,19,1:17.316,77316
1088,849,53,19,1:17.230,77230
1088,849,54,18,1:28.734,88734
1088,849,55,18,2:35.750,155750
1088,849,56,18,2:18.814,138814
1088,849,57,18,1:30.897,90897
1088,849,58,18,1:18.239,78239
1088,849,59,18,1:25.845,85845
1088,849,60,18,1:21.432,81432
1088,849,61,18,1:18.456,78456
1088,849,62,18,1:16.066,76066
1088,849,63,18,1:16.211,76211
1088,849,64,18,1:16.383,76383
1088,849,65,18,1:16.427,76427
1088,849,66,18,1:16.334,76334
1088,849,67,18,1:16.642,76642
1088,849,68,18,1:16.492,76492
1088,849,69,18,1:16.741,76741
1088,849,70,18,1:17.097,77097
1088,849,71,18,1:17.628,77628
1089,844,1,1,1:28.085,88085
1089,844,2,1,1:26.535,86535
1089,844,3,1,1:26.352,86352
1089,844,4,1,1:25.802,85802
1089,844,5,1,1:25.902,85902
1089,844,6,1,1:25.559,85559
1089,844,7,1,1:25.467,85467
1089,844,8,1,1:25.784,85784
1089,844,9,1,1:26.092,86092
1089,844,10,1,1:26.266,86266
1089,844,11,1,1:25.796,85796
1089,844,12,2,1:49.019,109019
1089,844,13,3,1:46.038,106038
1089,844,14,3,1:25.257,85257
1089,844,15,3,1:25.631,85631
1089,844,16,3,1:25.428,85428
1089,844,17,3,1:25.145,85145
1089,844,18,3,1:25.428,85428
1089,844,19,3,1:25.664,85664
1089,844,20,3,1:25.525,85525
1089,844,21,3,1:25.473,85473
1089,844,22,3,1:25.641,85641
1089,844,23,2,1:25.471,85471
1089,844,24,2,1:25.365,85365
1089,844,25,2,1:25.225,85225
1089,844,26,1,1:25.507,85507
1089,844,27,1,1:26.040,86040
1089,844,28,1,1:25.683,85683
1089,844,29,1,1:25.512,85512
1089,844,30,1,1:25.602,85602
1089,844,31,1,1:25.769,85769
1089,844,32,1,1:25.962,85962
1089,844,33,1,1:30.030,90030
1089,844,34,2,1:45.007,105007
1089,844,35,2,1:25.228,85228
1089,844,36,2,1:24.908,84908
1089,844,37,2,1:24.510,84510
1089,844,38,2,1:24.336,84336
1089,844,39,2,1:24.411,84411
1089,844,40,2,1:24.745,84745
1089,844,41,2,1:24.522,84522
1089,844,42,2,1:24.612,84612
1089,844,43,2,1:24.532,84532
1089,844,44,2,1:24.793,84793
1089,844,45,2,1:25.170,85170
1089,844,46,2,1:24.452,84452
1089,844,47,2,1:25.325,85325
1089,844,48,2,1:58.392,118392
1089,844,49,2,2:14.508,134508
1089,844,50,2,1:39.418,99418
1089,844,51,2,1:57.073,117073
1089,844,52,2,2:23.218,143218
1089,844,53,2,2:12.742,132742
1089,847,1,2,1:29.427,89427
1089,847,2,2,1:26.724,86724
1089,847,3,2,1:26.432,86432
1089,847,4,2,1:26.143,86143
1089,847,5,3,1:26.878,86878
1089,847,6,3,1:25.761,85761
1089,847,7,3,1:26.255,86255
1089,847,8,3,1:26.273,86273
1089,847,9,3,1:26.404,86404
1089,847,10,3,1:26.169,86169
1089,847,11,3,1:26.551,86551
1089,847,12,3,1:48.631,108631
1089,847,13,2,1:28.268,88268
1089,847,14,2,1:26.289,86289
1089,847,15,2,1:26.302,86302
1089,847,16,2,1:26.396,86396
1089,847,17,2,1:26.234,86234
1089,847,18,2,1:26.412,86412
1089,847,19,2,1:26.452,86452
1089,847,20,2,1:26.537,86537
1089,847,21,2,1:26.491,86491
1089,847,22,2,1:26.714,86714
1089,847,23,3,1:30.661,90661
1089,847,24,4,1:47.766,107766
1089,847,25,4,1:25.678,85678
1089,847,26,4,1:25.593,85593
1089,847,27,4,1:25.917,85917
1089,847,28,4,1:25.792,85792
1089,847,29,4,1:26.159,86159
1089,847,30,3,1:26.140,86140
1089,847,31,3,1:25.938,85938
1089,847,32,3,1:26.041,86041
1089,847,33,3,1:25.957,85957
1089,847,34,3,1:26.087,86087
1089,847,35,3,1:25.714,85714
1089,847,36,3,1:25.893,85893
1089,847,37,3,1:25.985,85985
1089,847,38,3,1:25.645,85645
1089,847,39,3,1:25.652,85652
1089,847,40,3,1:25.288,85288
1089,847,41,3,1:25.366,85366
1089,847,42,3,1:25.431,85431
1089,847,43,3,1:25.509,85509
1089,847,44,3,1:26.052,86052
1089,847,45,3,1:26.052,86052
1089,847,46,3,1:25.833,85833
1089,847,47,3,1:32.390,92390
1089,847,48,3,2:34.105,154105
1089,847,49,3,2:16.908,136908
1089,847,50,3,2:04.303,124303
1089,847,51,3,1:33.770,93770
1089,847,52,3,1:28.695,88695
1089,847,53,3,2:06.853,126853
1089,817,1,3,1:30.751,90751
1089,817,2,4,1:28.398,88398
1089,817,3,4,1:27.818,87818
1089,817,4,4,1:27.260,87260
1089,817,5,4,1:27.441,87441
1089,817,6,4,1:27.406,87406
1089,817,7,4,1:27.222,87222
1089,817,8,4,1:27.266,87266
1089,817,9,4,1:27.567,87567
1089,817,10,4,1:27.661,87661
1089,817,11,4,1:27.466,87466
1089,817,12,4,1:49.865,109865
1089,817,13,5,1:29.644,89644
1089,817,14,5,1:27.727,87727
1089,817,15,5,1:27.711,87711
1089,817,16,5,1:27.509,87509
1089,817,17,5,1:27.614,87614
1089,817,18,5,1:27.753,87753
1089,817,19,7,1:31.516,91516
1089,817,20,12,1:49.019,109019
1089,817,21,12,1:27.372,87372
